"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"770000","-1.1219954886762458","-2.063995515638958","-0.1799954617135336"
"772000","-1.1159954904792857","-2.0639955192152364","-0.167995461743335"
"774000","-1.1309954875586596","-2.093995514446865","-0.16799546067045412"
"776000","-1.1219954876331644","-2.093995513254772","-0.1499954620115568"
"778000","-1.1219954841909954","-2.0999955075327263","-0.14399546084926443"
"780000","-1.1069954822240424","-2.069995500380169","-0.14399546406791613"
"782000","-1.1129954862175555","-2.0819955080095633","-0.14399546442554764"
"784000","-1.115995487752375","-2.0879955085758093","-0.1439954669289409"
"786000","-1.1279954847721432","-2.1179955011550327","-0.1379954683892538"
"788000","-1.1279954847274418","-2.1179955017808836","-0.1379954676739999"
